6.354589999999999961e-01 6.437169999999999837e-01 6.520939999999999515e-01 6.595529999999999449e-01 6.660460000000000269e-01 6.723209999999999464e-01 6.779079999999999551e-01 6.832080000000000375e-01 6.880800000000000249e-01 6.923620000000000330e-01 6.970840000000000369e-01 7.010410000000000252e-01 7.046430000000000193e-01 7.082600000000000007e-01 7.116689999999999960e-01 7.150440000000000129e-01 7.183770000000000433e-01 7.214810000000000390e-01 7.242539999999999534e-01 7.271330000000000293e-01 7.299480000000000413e-01 7.327759999999999829e-01 7.352360000000000007e-01 7.381400000000000183e-01 7.405859999999999665e-01 7.431879999999999598e-01 7.454049999999999843e-01 7.479200000000000292e-01 7.500090000000000368e-01 7.528460000000000152e-01 7.553959999999999564e-01 7.575239999999999752e-01 7.598369999999999846e-01 7.620749999999999469e-01 7.646089999999999831e-01 7.670169999999999488e-01 7.688110000000000221e-01 7.715330000000000243e-01 7.739420000000000188e-01 7.761470000000000313e-01 7.782850000000000046e-01 7.804170000000000273e-01 7.827619999999999578e-01 7.850840000000000041e-01 7.871979999999999533e-01 7.893580000000000041e-01 7.915200000000000014e-01 7.935309999999999864e-01 7.957260000000000444e-01 7.979979999999999851e-01 8.001279999999999504e-01 8.021960000000000202e-01 8.043810000000000127e-01 8.060720000000000107e-01 8.085449999999999582e-01 8.104999999999999982e-01 8.121680000000000010e-01 8.145120000000000138e-01 8.165550000000000308e-01 8.184409999999999741e-01 8.204820000000000446e-01 8.223540000000000294e-01 8.242359999999999687e-01 8.261199999999999655e-01 8.281250000000000000e-01 8.296700000000000186e-01 8.318339999999999623e-01 8.336689999999999934e-01 8.353920000000000234e-01 8.370830000000000215e-01 8.389529999999999488e-01 8.405759999999999899e-01 8.423699999999999521e-01 8.440020000000000300e-01 8.457599999999999563e-01 8.473990000000000133e-01 8.491410000000000347e-01 8.507029999999999870e-01 8.524399999999999755e-01 8.537230000000000096e-01 8.553697246411177124e-01 8.570759999999999490e-01 8.585909999999999931e-01 8.601349999999999829e-01 8.616009999999999502e-01 8.630250000000000421e-01 8.643359999999999932e-01 8.659189999999999943e-01 8.670290000000000497e-01 8.685159999999999547e-01 8.699350000000000138e-01 8.713020000000000209e-01 8.725319999999999743e-01 8.741079999999999961e-01 8.753950000000000342e-01 8.765669999999999851e-01 8.779759999999999787e-01 8.791630000000000278e-01 8.802400000000000224e-01 8.815840000000000343e-01
6.434969999999999857e-01 6.521000000000000130e-01 6.595590000000000064e-01 6.671399999999999553e-01 6.734120000000000106e-01 6.793679999999999719e-01 6.851920000000000233e-01 6.902690000000000214e-01 6.951720000000000121e-01 6.992150000000000309e-01 7.036700000000000177e-01 7.076440000000000508e-01 7.114329999999999821e-01 7.144479999999999720e-01 7.179769999999999763e-01 7.208569999999999700e-01 7.244530000000000136e-01 7.273960000000000425e-01 7.303330000000000100e-01 7.331410000000000426e-01 7.358460000000000001e-01 7.380430000000000046e-01 7.407839999999999980e-01 7.434730000000000505e-01 7.460139999999999549e-01 7.484769999999999479e-01 7.506000000000000449e-01 7.532659999999999911e-01 7.553530000000000522e-01 7.578169999999999629e-01 7.602320000000000189e-01 7.624630000000000019e-01 7.645570000000000421e-01 7.668009999999999549e-01 7.692050000000000276e-01 7.713440000000000296e-01 7.734250000000000291e-01 7.754140000000000477e-01 7.777560000000000029e-01 7.802569999999999784e-01 7.820510000000000517e-01 7.844440000000000301e-01 7.867070000000000451e-01 7.888610000000000344e-01 7.906910000000000327e-01 7.930639999999999912e-01 7.949629999999999752e-01 7.970909999999999940e-01 7.992320000000000535e-01 8.013869999999999605e-01 8.034559999999999480e-01 8.055179999999999563e-01 8.074770000000000003e-01 8.096240000000000103e-01 8.112700000000000466e-01 8.133139999999999814e-01 8.151880000000000237e-01 8.175000000000000044e-01 8.194479999999999542e-01 8.213669999999999582e-01 8.232350000000000501e-01 8.250969999999999693e-01 8.270760000000000334e-01 8.285949999999999704e-01 8.307799999999999629e-01 8.325364889203797913e-01 8.343850000000000433e-01 8.359619999999999829e-01 8.379750000000000254e-01 8.394909999999999872e-01 8.414279999999999538e-01 8.430889999999999773e-01 8.447320000000000384e-01 8.464469999999999494e-01 8.479349999999999943e-01 8.496470000000000411e-01 8.511450000000000404e-01 8.528839999999999755e-01 8.545230000000000325e-01 8.560250000000000359e-01 8.576479999999999659e-01 8.591309999999999780e-01 8.606310000000000349e-01 8.620290000000000452e-01 8.635789999999999855e-01 8.650099999999999456e-01 8.664220000000000255e-01 8.677930000000000366e-01 8.689729999999999954e-01 8.704880000000000395e-01 8.718759999999999843e-01 8.731170000000000320e-01 8.744669999999999943e-01 8.757580000000000364e-01 8.770559999999999468e-01 8.783060000000000311e-01 8.796009999999999662e-01 8.807409999999999961e-01 8.818589999999999485e-01 8.829869999999999663e-01
6.513849999999999918e-01 6.598709999999999853e-01 6.674229999999999885e-01 6.744289999999999452e-01 6.808790000000000120e-01 6.867320000000000091e-01 6.920220000000000260e-01 6.972760000000000069e-01 7.016949999999999577e-01 7.061169999999999947e-01 7.101800000000000335e-01 7.139400000000000190e-01 7.174899999999999611e-01 7.208790000000000475e-01 7.240779999999999994e-01 7.269520000000000426e-01 7.303570000000000340e-01 7.326479999999999659e-01 7.359850000000000003e-01 7.386840000000000073e-01 7.413520000000000110e-01 7.437080000000000357e-01 7.462830000000000297e-01 7.487209999999999699e-01 7.507709999999999662e-01 7.535110000000000419e-01 7.553440000000000154e-01 7.579709999999999503e-01 7.601980000000000404e-01 7.623330000000000384e-01 7.645039999999999614e-01 7.669890000000000319e-01 7.687389999999999501e-01 7.709719999999999906e-01 7.734389999999999876e-01 7.757119999999999571e-01 7.776140000000000274e-01 7.799390000000000489e-01 7.817979999999999929e-01 7.841050000000000519e-01 7.859920000000000240e-01 7.880439999999999667e-01 7.905100000000000460e-01 7.924889999999999990e-01 7.944130000000000358e-01 7.964130000000000376e-01 7.984980000000000411e-01 8.002200000000000424e-01 8.022029999999999994e-01 8.046219999999999484e-01 8.066529999999999534e-01 8.088020000000000209e-01 8.104109999999999925e-01 8.127119999999999900e-01 8.146539999999999893e-01 8.162519999999999776e-01 8.183869999999999756e-01 8.203730000000000189e-01 8.222990000000000022e-01 8.239900000000000002e-01 8.259791889442680279e-01 8.278510000000000035e-01 8.296740000000000226e-01 8.312599999999999989e-01 8.330990000000000339e-01 8.349779999999999980e-01 8.368689999999999740e-01 8.386550000000000393e-01 8.404080000000000439e-01 8.420410000000000394e-01 8.437200000000000255e-01 8.454230000000000356e-01 8.470569999999999489e-01 8.485500000000000265e-01 8.501250000000000195e-01 8.518740000000000201e-01 8.534559999999999924e-01 8.549989999999999535e-01 8.565399999999999681e-01 8.581299999999999484e-01 8.596190000000000220e-01 8.609099999999999531e-01 8.624509999999999676e-01 8.638109999999999955e-01 8.655040000000000511e-01 8.667529999999999957e-01 8.682499999999999662e-01 8.696639999999999926e-01 8.709590000000000387e-01 8.721459999999999768e-01 8.736690000000000289e-01 8.748609999999999998e-01 8.762389999999999901e-01 8.773800000000000487e-01 8.787580000000000391e-01 8.800069999999999837e-01 8.812889999999999890e-01 8.822889999999999899e-01 8.835600000000000120e-01 8.847850000000000437e-01
6.589540000000000397e-01 6.669749999999999845e-01 6.742669999999999497e-01 6.814400000000000457e-01 6.877069999999999572e-01 6.934409999999999741e-01 6.986670000000000380e-01 7.038269999999999804e-01 7.082789999999999919e-01 7.122100000000000097e-01 7.163199999999999568e-01 7.201429999999999776e-01 7.235070000000000112e-01 7.268769999999999953e-01 7.295329999999999870e-01 7.330140000000000544e-01 7.358099999999999641e-01 7.386500000000000288e-01 7.415399999999999769e-01 7.438409999999999744e-01 7.462889999999999802e-01 7.487110000000000154e-01 7.510329999999999506e-01 7.537779999999999481e-01 7.560419999999999918e-01 7.581769999999999898e-01 7.603630000000000111e-01 7.626089999999999813e-01 7.646939999999999849e-01 7.670940000000000536e-01 7.688599999999999879e-01 7.712200000000000166e-01 7.732719999999999594e-01 7.749880000000000102e-01 7.777389999999999581e-01 7.798270000000000479e-01 7.813430000000000097e-01 7.838979999999999837e-01 7.859549999999999592e-01 7.879960000000000298e-01 7.894839999999999636e-01 7.918190000000000506e-01 7.940749999999999753e-01 7.961030000000000051e-01 7.981150000000000189e-01 7.999009999999999732e-01 8.015809999999999880e-01 8.035989999999999522e-01 8.058509999999999840e-01 8.078049999999999953e-01 8.099279999999999813e-01 8.119239999999999791e-01 8.135919999999999819e-01 8.156740000000000101e-01 8.175660000000000149e-01 8.193799999999999972e-01 8.211300000000000265e-01 8.232199999999999518e-01 8.250380000000000491e-01 8.266949999999999577e-01 8.287130000000000329e-01 8.304989999999999872e-01 8.322950000000000070e-01 8.340440000000000076e-01 8.358569999999999611e-01 8.375040000000000262e-01 8.391920000000000490e-01 8.410050000000000026e-01 8.424500000000000322e-01 8.444150000000000267e-01 8.459569999999999590e-01 8.474559999999999871e-01 8.491910000000000291e-01 8.506660000000000332e-01 8.524100000000000010e-01 8.538580000000000059e-01 8.555570000000000119e-01 8.570750000000000313e-01 8.585009999999999586e-01 8.601299999999999502e-01 8.615739999999999510e-01 8.630400000000000293e-01 8.645479999999999832e-01 8.657059999999999755e-01 8.670740000000000114e-01 8.687639999999999807e-01 8.700489999999999613e-01 8.714979999999999949e-01 8.727869999999999795e-01 8.740569999999999729e-01 8.754039999999999599e-01 8.766300000000000203e-01 8.778679999999999817e-01 8.791900000000000270e-01 8.804119999999999724e-01 8.814520000000000133e-01 8.828190000000000204e-01 8.840540000000000065e-01 8.851839999999999709e-01 8.863739999999999952e-01
6.659810000000000452e-01 6.741840000000000055e-01 6.811669999999999670e-01 6.880990000000000162e-01 6.943850000000000300e-01 7.000359999999999916e-01 7.049760000000000471e-01 7.100849999999999662e-01 7.143690000000000317e-01 7.185759999999999925e-01 7.220999999999999641e-01 7.260879999999999557e-01 7.291659999999999808e-01 7.325949999999999962e-01 7.353210000000000024e-01 7.380809999999999871e-01 7.414230000000000542e-01 7.439139999999999642e-01 7.467829999999999746e-01 7.491379999999999706e-01 7.514210000000000056e-01 7.535950000000000149e-01 7.564309999999999645e-01 7.585549999999999793e-01 7.605100000000000193e-01 7.629160000000000386e-01 7.648519999999999763e-01 7.673470000000000013e-01 7.693400000000000238e-01 7.713630000000000209e-01 7.734630000000000116e-01 7.755739999999999856e-01 7.776840000000000419e-01 7.795290000000000274e-01 7.818340000000000289e-01 7.835919999999999552e-01 7.852789999999999493e-01 7.874929999999999986e-01 7.897349999999999648e-01 7.914649999999999741e-01 7.932489999999999819e-01 7.955659999999999954e-01 7.976069999999999549e-01 7.993890000000000162e-01 8.011190000000000255e-01 8.033630000000000493e-01 8.049220000000000264e-01 8.071890000000000454e-01 8.090619999999999479e-01 8.110910000000000064e-01 8.129210000000000047e-01 8.149450000000000305e-01 8.167529999999999513e-01 8.185799999999999743e-01 8.200939999999999896e-01 8.220979999999999954e-01 8.240549999999999820e-01 8.259079999999999755e-01 8.277419999999999778e-01 8.295230000000000103e-01 8.312530000000000197e-01 8.330779999999999852e-01 8.348480000000000345e-01 8.364610000000000101e-01 8.380410000000000359e-01 8.396449999999999747e-01 8.414679999999999938e-01 8.433439999999999825e-01 8.449900000000000189e-01 8.466759999999999842e-01 8.482819999999999805e-01 8.498850000000000016e-01 8.512690000000000534e-01 8.528890000000000082e-01 8.545829999999999815e-01 8.557890000000000219e-01 8.576150000000000162e-01 8.588955901074252219e-01 8.603499999999999481e-01 8.620619999999999949e-01 8.632499999999999618e-01 8.647380000000000067e-01 8.664209999999999967e-01 8.676970000000000516e-01 8.691219999999999501e-01 8.705300000000000260e-01 8.718430000000000346e-01 8.729879999999999862e-01 8.745070000000000343e-01 8.757960000000000189e-01 8.770740000000000203e-01 8.780909999999999549e-01 8.793229999999999658e-01 8.807620000000000449e-01 8.820390000000000175e-01 8.832309999999999883e-01 8.843100000000000405e-01 8.855570000000000386e-01 8.867589999999999639e-01 8.878329999999999833e-01
6.728140000000000231e-01 6.807039999999999758e-01 6.880220000000000224e-01 6.946480000000000432e-01 7.007679999999999465e-01 7.060440000000000049e-01 7.112129999999999841e-01 7.160239999999999938e-01 7.202840000000000353e-01 7.241630000000000011e-01 7.281079999999999774e-01 7.317360000000000531e-01 7.348719999999999697e-01 7.381119999999999903e-01 7.410449999999999537e-01 7.439170000000000504e-01 7.465450000000000141e-01 7.491729999999999778e-01 7.518820000000000503e-01 7.538280000000000536e-01 7.566960000000000353e-01 7.587369999999999948e-01 7.607199999999999518e-01 7.633419999999999650e-01 7.653489999999999460e-01 7.676469999999999683e-01 7.695570000000000466e-01 7.717530000000000223e-01 7.733649999999999691e-01 7.758199999999999541e-01 7.776119999999999699e-01 7.798800000000000177e-01 7.813400000000000345e-01 7.833320000000000283e-01 7.854029999999999623e-01 7.874029999999999641e-01 7.894579999999999931e-01 7.912369999999999681e-01 7.933299999999999796e-01 7.950880000000000170e-01 7.971759999999999957e-01 7.989559999999999995e-01 8.007659999999999778e-01 8.027530000000000499e-01 8.048100000000000254e-01 8.066510000000000069e-01 8.084559999999999524e-01 8.102989999999999915e-01 8.123029999999999973e-01 8.140699999999999603e-01 8.159809999999999564e-01 8.177130000000000232e-01 8.196510000000000185e-01 8.214690000000000047e-01 8.232660000000000533e-01 8.249680000000000346e-01 8.268299999999999539e-01 8.285390000000000255e-01 8.304009999999999447e-01 8.319199999999999928e-01 8.337790000000000479e-01 8.352600000000000025e-01 8.372960000000000402e-01 8.389149999999999663e-01 8.406479999999999508e-01 8.423359999999999737e-01 8.438299999999999690e-01 8.453910000000000036e-01 8.471400000000000041e-01 8.488289999999999447e-01 8.504519999999999857e-01 8.519769999999999843e-01 8.534260000000000179e-01 8.551050000000000040e-01 8.566449999999999898e-01 8.578259999999999774e-01 8.593969999999999665e-01 8.610379999999999701e-01 8.622570000000000512e-01 8.636540000000000328e-01 8.653619999999999646e-01 8.667409999999999837e-01 8.681729999999999725e-01 8.696230000000000349e-01 8.707899999999999530e-01 8.722349999999999826e-01 8.736310000000000464e-01 8.749409999999999688e-01 8.761280000000000179e-01 8.774629999999999930e-01 8.786599999999999966e-01 8.799259999999999859e-01 8.811710000000000376e-01 8.820949999999999624e-01 8.834039999999999671e-01 8.845929999999999627e-01 8.858099999999999863e-01 8.868650000000000144e-01 8.879890000000000283e-01 8.891010000000000302e-01
6.789169999999999927e-01 6.869079999999999631e-01 6.944000000000000172e-01 7.008259999999999490e-01 7.067419999999999813e-01 7.123410000000000020e-01 7.172340000000000382e-01 7.218590000000000284e-01 7.257740000000000302e-01 7.299419999999999797e-01 7.331720000000000459e-01 7.370240000000000125e-01 7.402210000000000178e-01 7.434399999999999897e-01 7.462189999999999657e-01 7.489259999999999806e-01 7.517909999999999870e-01 7.537380000000000191e-01 7.568059999999999787e-01 7.588759999999999950e-01 7.614530000000000465e-01 7.634149999999999547e-01 7.658289999999999820e-01 7.679780000000000495e-01 7.696399999999999908e-01 7.720359999999999445e-01 7.736629999999999896e-01 7.757180000000000186e-01 7.776509999999999811e-01 7.798279999999999657e-01 7.817159999999999664e-01 7.833909999999999485e-01 7.856610000000000538e-01 7.874130000000000296e-01 7.895469999999999988e-01 7.913750000000000506e-01 7.930559999999999832e-01 7.951880000000000059e-01 7.968870000000000120e-01 7.987739999999999840e-01 8.006550000000000056e-01 8.025071493819699864e-01 8.040929999999999467e-01 8.062160000000000437e-01 8.079929999999999612e-01 8.096280000000000143e-01 8.114649999999999919e-01 8.134489999999999776e-01 8.151479999999999837e-01 8.170849999999999502e-01 8.186240000000000183e-01 8.204850000000000199e-01 8.221340000000000314e-01 8.242080000000000517e-01 8.259919999999999485e-01 8.277189999999999825e-01 8.294529999999999959e-01 8.311760000000000259e-01 8.328330000000000455e-01 8.343850000000000433e-01 8.362490000000000201e-01 8.379566637021990116e-01 8.396770000000000067e-01 8.412650000000000405e-01 8.428200000000000136e-01 8.446099999999999719e-01 8.461990000000000345e-01 8.478250000000000508e-01 8.493519999999999959e-01 8.508799999999999697e-01 8.525479999999999725e-01 8.540419999999999678e-01 8.556059999999999777e-01 8.570160000000000000e-01 8.586260000000000003e-01 8.599839999999999707e-01 8.615620000000000500e-01 8.629430000000000156e-01 8.642229999999999634e-01 8.657519999999999660e-01 8.671029999999999571e-01 8.685310000000000530e-01 8.697510000000000518e-01 8.711759999999999504e-01 8.724140000000000228e-01 8.739770000000000039e-01 8.752780000000000005e-01 8.764399999999999968e-01 8.777009999999999534e-01 8.790780000000000260e-01 8.803590000000000027e-01 8.814279999999999893e-01 8.827549999999999564e-01 8.837739999999999485e-01 8.850839999999999819e-01 8.862330000000000485e-01 8.872010000000000174e-01 8.884570000000000523e-01 8.896399999999999864e-01 8.907800000000000162e-01
6.856649999999999689e-01 6.931500000000000439e-01 7.003800000000000026e-01 7.070049999999999946e-01 7.127080000000000082e-01 7.179830000000000378e-01 7.227700000000000236e-01 7.275430000000000508e-01 7.315059999999999896e-01 7.351830000000000309e-01 7.390459999999999807e-01 7.422349999999999781e-01 7.454800000000000315e-01 7.485479999999999912e-01 7.513530000000000486e-01 7.540240000000000276e-01 7.565960000000000463e-01 7.589639999999999720e-01 7.615650000000000475e-01 7.637429999999999497e-01 7.658679999999999932e-01 7.680810000000000137e-01 7.697420000000000373e-01 7.719150000000000178e-01 7.737519999999999953e-01 7.762109999999999843e-01 7.780569999999999986e-01 7.798310000000000519e-01 7.819970000000000532e-01 7.839369999999999949e-01 7.857669999999999932e-01 7.876880000000000548e-01 7.894999999999999796e-01 7.908840000000000314e-01 7.929209999999999869e-01 7.948699999999999655e-01 7.967189999999999550e-01 7.987170000000000103e-01 8.004580000000000028e-01 8.021319999999999562e-01 8.036969999999999947e-01 8.057279999999999998e-01 8.076579999999999870e-01 8.093460000000000099e-01 8.111960000000000282e-01 8.124540000000000095e-01 8.145670000000000410e-01 8.162300000000000111e-01 8.181019999999999959e-01 8.200159999999999672e-01 8.217929999999999957e-01 8.234339999999999993e-01 8.252279999999999616e-01 8.269229999999999636e-01 8.285000000000000142e-01 8.303180000000000005e-01 8.316489999999999716e-01 8.334960000000000147e-01 8.352479999999999905e-01 8.370170000000000110e-01 8.386489999999999778e-01 8.402920000000000389e-01 8.417790000000000550e-01 8.435289999999999733e-01 8.450819999999999999e-01 8.466519999999999602e-01 8.482870000000000132e-01 8.499820000000000153e-01 8.515620000000000411e-01 8.526850000000000263e-01 8.545829999999999815e-01 8.561229999999999674e-01 8.574199999999999600e-01 8.588719999999999688e-01 8.605909999999999949e-01 8.619999999999999885e-01 8.633830000000000116e-01 8.648099999999999676e-01 8.661900000000000155e-01 8.673060000000000214e-01 8.688240000000000407e-01 8.700210000000000443e-01 8.716249999999999831e-01 8.729919999999999902e-01 8.740400000000000391e-01 8.756819999999999604e-01 8.768939999999999513e-01 8.782140000000000502e-01 8.792919999999999625e-01 8.805490000000000261e-01 8.818040000000000322e-01 8.828460000000000196e-01 8.842799999999999550e-01 8.853480000000000238e-01 8.863240000000000007e-01 8.876920000000000366e-01 8.886100000000000110e-01 8.899470000000000436e-01 8.910660000000000247e-01 8.921000000000000041e-01
6.915569999999999773e-01 6.989530000000000465e-01 7.062340000000000284e-01 7.126390000000000224e-01 7.183340000000000281e-01 7.234140000000000015e-01 7.282499999999999529e-01 7.326820000000000555e-01 7.368639999999999635e-01 7.406329999999999858e-01 7.442370000000000374e-01 7.474450000000000260e-01 7.505060000000000064e-01 7.534720000000000306e-01 7.562470000000000026e-01 7.587599999999999900e-01 7.614210000000000145e-01 7.633419999999999650e-01 7.661670000000000424e-01 7.679899999999999505e-01 7.704060000000000352e-01 7.725849999999999662e-01 7.745910000000000295e-01 7.766370000000000218e-01 7.783229999999999871e-01 7.803689999999999793e-01 7.819169999999999732e-01 7.841599999999999682e-01 7.860009999999999497e-01 7.877150000000000540e-01 7.894120000000000026e-01 7.914729999999999821e-01 7.931970000000000409e-01 7.947319999999999940e-01 7.968380000000000463e-01 7.984940000000000371e-01 8.002559999999999674e-01 8.021040000000000392e-01 8.037860000000000005e-01 8.050119999999999498e-01 8.071720000000000006e-01 8.090319999999999734e-01 8.106910000000000505e-01 8.124860000000000415e-01 8.140929999999999556e-01 8.155609999999999804e-01 8.172070000000000167e-01 8.191119999999999512e-01 8.211009999999999698e-01 8.228220000000000534e-01 8.242949999999999999e-01 8.259670000000000067e-01 8.278839999999999533e-01 8.292359999999999731e-01 8.309389999999999832e-01 8.328430000000000000e-01 8.344610000000000083e-01 8.358609999999999651e-01 8.377250000000000529e-01 8.390999999999999570e-01 8.410090000000000066e-01 8.423070000000000279e-01 8.442610000000000392e-01 8.457430000000000225e-01 8.474080000000000501e-01 8.489510000000000112e-01 8.503789999999999960e-01 8.518630000000000368e-01 8.535040000000000404e-01 8.551279999999999992e-01 8.566009999999999458e-01 8.578609999999999847e-01 8.595650000000000235e-01 8.608529999999999793e-01 8.621419999999999639e-01 8.638109999999999955e-01 8.651990000000000514e-01 8.666380000000000194e-01 8.680179999999999563e-01 8.693899999999999961e-01 8.705180000000000140e-01 8.719310000000000116e-01 8.731349999999999945e-01 8.746420000000000305e-01 8.757030000000000092e-01 8.771060000000000523e-01 8.782990000000000519e-01 8.797810000000000352e-01 8.808529999999999971e-01 8.822160000000000002e-01 8.834579999999999655e-01 8.845859999999999834e-01 8.857760000000000078e-01 8.868780000000000552e-01 8.880179999999999740e-01 8.890559999999999574e-01 8.899850000000000261e-01 8.913470000000000004e-01 8.923919999999999630e-01 8.934849999999999737e-01
6.975190000000000001e-01 7.049959999999999560e-01 7.120189999999999575e-01 7.182309999999999528e-01 7.235059999999999825e-01 7.289539999999999909e-01 7.331750000000000211e-01 7.378719999999999724e-01 7.420919999999999739e-01 7.456000000000000405e-01 7.491780000000000106e-01 7.523339999999999472e-01 7.553779999999999939e-01 7.583440000000000181e-01 7.607969999999999455e-01 7.634929999999999772e-01 7.658810000000000340e-01 7.682170000000000387e-01 7.706140000000000212e-01 7.727629999999999777e-01 7.749110000000000165e-01 7.765130000000000088e-01 7.787600000000000078e-01 7.807199999999999696e-01 7.821690000000000031e-01 7.844560000000000421e-01 7.861599999999999699e-01 7.880310000000000370e-01 7.898359999999999825e-01 7.916309999999999736e-01 7.928199999999999692e-01 7.952500000000000124e-01 7.968340000000000423e-01 7.986149999999999638e-01 7.998859999999999859e-01 8.017929999999999779e-01 8.037189999999999612e-01 8.054379999999999873e-01 8.070920000000000316e-01 8.087849999999999762e-01 8.101720000000000033e-01 8.120789999999999953e-01 8.137950000000000461e-01 8.154259999999999842e-01 8.170859999999999790e-01 8.187539999999999818e-01 8.200330000000000119e-01 8.222019999999999884e-01 8.239039999999999697e-01 8.255879999999999885e-01 8.272059999999999969e-01 8.285919999999999952e-01 8.301830000000000043e-01 8.321100000000000163e-01 8.334930000000000394e-01 8.352209999999999912e-01 8.368290000000000450e-01 8.383859999999999646e-01 8.398390000000000022e-01 8.417019999999999502e-01 8.433429999999999538e-01 8.448210000000000441e-01 8.464329999999999909e-01 8.479600000000000470e-01 8.492690000000000516e-01 8.510229999999999739e-01 8.525270000000000348e-01 8.541260000000000518e-01 8.553380000000000427e-01 8.571109999999999562e-01 8.582689999999999486e-01 8.600069999999999659e-01 8.614659999999999540e-01 8.628139999999999699e-01 8.642619999999999747e-01 8.655230000000000423e-01 8.669799999999999729e-01 8.682260000000000533e-01 8.697700000000000431e-01 8.710999999999999854e-01 8.722830000000000306e-01 8.736789999999999834e-01 8.749710000000000543e-01 8.762550000000000061e-01 8.773919999999999497e-01 8.788289999999999713e-01 8.801109999999999767e-01 8.812999999999999723e-01 8.824450000000000349e-01 8.837150000000000283e-01 8.848840000000000039e-01 8.860660000000000203e-01 8.872149999999999759e-01 8.880719999999999725e-01 8.892200000000000104e-01 8.903290000000000370e-01 8.915830000000000144e-01 8.926819999999999755e-01 8.937950000000000061e-01 8.948490000000000055e-01
