0.001960 0.002628 0.000964 0.009245 0.055789 0.013243 0.001254 0.003772 0.001687 0.004949 0.001146 0.004723 0.001166 0.008340 0.001963 0.013084 0.099336 0.011033 0.011051 0.012091 0.000916 0.002382 0.004759 0.003676 0.004280 0.002027 0.000327 0.001469 0.000033 0.005476 0.001611 0.001681 0.009681 0.015726 0.016834 0.010781 0.003948 0.042387 0.017697 0.015152 0.020008 0.019925 0.004630 0.002201 0.013184 0.002328 0.011218 0.001443 0.006909 0.009236
0.003938 0.000322 0.003637 0.009631 0.012106 0.005062 0.005623 0.005403 0.002345 0.002528 0.002924 0.001263 0.004194 0.000793 0.010144 0.040231 0.187144 0.018540 0.013432 0.062641 0.002473 0.003958 0.004690 0.005681 0.006350 0.005618 0.004903 0.002020 0.001319 0.005647 0.008944 0.008399 0.002706 0.007018 0.008207 0.007964 0.002427 0.025842 0.073010 0.033139 0.024568 0.008349 0.002815 0.010827 0.005653 0.006865 0.006836 0.009739 0.000440 0.006237
0.040227 0.009197 0.021432 0.003249 0.032549 0.016371 0.003759 0.005381 0.001715 0.000652 0.004321 0.003546 0.003939 0.009003 0.019113 0.089602 0.026432 0.017699 0.024182 0.003846 0.010988 0.002783 0.006910 0.004564 0.002600 0.002269 0.003811 0.004857 0.000551 0.004443 0.004824 0.009345 0.008078 0.004203 0.005552 0.012245 0.035456 0.646646 0.072346 0.031042 0.010827 0.006967 0.006541 0.010922 0.002839 0.011080 0.003514 0.007239 0.000825 0.003509
0.012002 0.006093 0.009283 0.069135 0.043177 0.009492 0.001951 0.003621 0.001140 0.003652 0.002009 0.000115 0.008132 0.000809 0.004769 0.009336 0.049938 0.028733 0.019602 0.003333 0.005439 0.008768 0.000461 0.003794 0.003005 0.002008 0.000257 0.004302 0.008327 0.006351 0.008959 0.003443 0.004021 0.002751 0.012612 0.034092 0.098909 0.504139 0.039316 0.011879 0.010163 0.002240 0.013321 0.011682 0.009338 0.004572 0.003468 0.008441 0.010483 0.004111
0.006059 0.013405 0.021990 0.016038 0.006851 0.009068 0.005303 0.001402 0.000840 0.003046 0.004498 0.000812 0.004941 0.009998 0.015086 0.237313 0.010023 0.019687 0.006312 0.004544 0.011033 0.002209 0.003436 0.001155 0.000870 0.002079 0.002571 0.007558 0.000846 0.008143 0.003687 0.000241 0.000900 0.001803 0.010572 0.030709 0.011286 0.024322 0.010075 0.012835 0.001011 0.014431 0.016910 0.004054 0.007960 0.005310 0.009236 0.003762 0.007325 0.004297
0.165114 0.002737 0.012172 0.001648 0.005822 0.020661 0.006241 0.005395 0.002493 0.000172 0.004582 0.000276 0.005530 0.007427 0.002535 0.381113 0.008946 0.007312 0.008336 0.006905 0.000665 0.003484 0.000342 0.007306 0.005557 0.009166 0.006889 0.002299 0.001635 0.002491 0.003432 0.001365 0.013035 0.014009 0.013793 0.013306 0.052078 0.002577 0.015885 0.002440 0.016201 0.019401 0.001688 0.005680 0.010741 0.001785 0.006604 0.004843 0.003943 0.008736
0.033500 0.007233 0.004599 0.035690 0.015242 0.018963 0.002167 0.003054 0.000035 0.003193 0.000778 0.003682 0.001514 0.002995 0.014824 0.392747 0.026490 0.050721 0.017874 0.012107 0.006842 0.003469 0.007226 0.006678 0.001947 0.002872 0.004047 0.005132 0.002172 0.000313 0.006844 0.002369 0.004799 0.022109 0.025245 0.023734 0.477574 0.025415 0.000124 0.020688 0.021464 0.006269 0.000521 0.009910 0.005912 0.008275 0.006601 0.008628 0.004650 0.004768
0.006331 0.010087 0.015391 0.000759 0.005600 0.003793 0.005913 0.000446 0.004107 0.003749 0.002413 0.001537 0.003962 0.007130 0.029334 0.181015 0.010061 0.025337 0.005260 0.002461 0.001568 0.006582 0.002118 0.002165 0.002607 0.002152 0.001251 0.002080 0.004727 0.005755 0.005717 0.019670 0.003644 0.005899 0.002170 0.061360 0.242898 0.013055 0.031304 0.025066 0.009472 0.004477 0.004933 0.008513 0.000145 0.012356 0.003476 0.005136 0.003544 0.004363
0.011098 0.022010 0.073146 0.002795 0.000810 0.015641 0.005254 0.002982 0.004961 0.004918 0.002365 0.004953 0.005468 0.008482 0.007057 0.159606 0.025073 0.002966 0.011064 0.005969 0.007326 0.001982 0.003618 0.002323 0.000182 0.000558 0.001685 0.002719 0.003869 0.009905 0.000862 0.008967 0.010958 0.001434 0.046598 0.058301 0.130935 0.058517 0.031335 0.011477 0.007831 0.001007 0.006147 0.011728 0.007629 0.004073 0.004022 0.007628 0.007804 0.008825
0.151997 0.002855 0.015134 0.005107 0.005622 0.044568 0.002645 0.005797 0.004747 0.002791 0.004491 0.005632 0.007180 0.009642 0.023178 0.120409 0.049713 0.009455 0.001998 0.002723 0.004589 0.005673 0.002509 0.006223 0.005351 0.004846 0.003797 0.001630 0.011352 0.002894 0.009588 0.002130 0.000561 0.031023 0.014355 0.291387 0.224797 0.039415 0.011723 0.009535 0.006121 0.001341 0.018252 0.001856 0.006127 0.005067 0.008508 0.000472 0.009031 0.007792
0.014700 0.012033 0.000323 0.006603 0.015381 0.026006 0.007334 0.002474 0.002459 0.000248 0.001116 0.007108 0.001773 0.006498 0.017060 0.021680 0.007915 0.014463 0.008173 0.008620 0.005574 0.003404 0.006045 0.004955 0.004145 0.003164 0.008694 0.007667 0.005589 0.002228 0.000924 0.001189 0.002398 0.016858 0.050873 0.383290 0.032846 0.007273 0.010342 0.010277 0.003704 0.016069 0.008707 0.001890 0.009483 0.001085 0.006142 0.003439 0.013119 0.005045
0.001708 0.043470 0.002437 0.010459 0.004304 0.012757 0.004592 0.000173 0.000929 0.001722 0.001126 0.002105 0.003069 0.003716 0.052817 0.048554 0.010296 0.005824 0.003190 0.000628 0.001635 0.008958 0.000554 0.002845 0.008671 0.004897 0.004655 0.001303 0.001388 0.002612 0.001358 0.008722 0.044295 0.013693 0.039511 0.131579 0.021112 0.011672 0.014478 0.007645 0.009356 0.010645 0.004689 0.005466 0.007043 0.000426 0.013446 0.007089 0.002891 0.006060
0.042838 0.004480 0.005149 0.035235 0.015593 0.060761 0.007955 0.003424 0.003525 0.000562 0.000595 0.002944 0.005720 0.006702 0.027049 0.038537 0.014006 0.003699 0.007557 0.005701 0.008642 0.001990 0.004734 0.000440 0.002277 0.002291 0.000235 0.002647 0.000484 0.005678 0.009089 0.016625 0.041741 0.044610 0.039064 0.082686 0.020677 0.020632 0.010311 0.005082 0.009763 0.009246 0.001443 0.003216 0.007818 0.007988 0.001759 0.004403 0.005260 0.006025
0.014956 0.010299 0.005171 0.009460 0.004735 0.010542 0.010686 0.004032 0.003012 0.005157 0.003945 0.000428 0.001037 0.014223 0.079009 0.026697 0.003012 0.007348 0.001671 0.002150 0.002589 0.004165 0.002704 0.005721 0.006603 0.006965 0.005914 0.000835 0.004671 0.001548 0.027843 0.013395 0.014329 0.006819 0.439090 0.209822 0.033646 0.012295 0.004983 0.008511 0.009979 0.005702 0.004813 0.010499 0.002344 0.005943 0.001638 0.019158 0.003625 0.000794
0.006299 0.016391 0.004592 0.001246 0.000177 0.259885 0.006249 0.001390 0.001876 0.004944 0.000251 0.005060 0.008974 0.006398 0.088698 0.027175 0.017917 0.005920 0.007431 0.008875 0.005363 0.004118 0.007616 0.001739 0.000671 0.001234 0.005804 0.011174 0.005068 0.001048 0.027385 0.023855 0.019229 0.056168 0.124674 0.206902 0.006729 0.009498 0.008365 0.008016 0.005959 0.010363 0.006643 0.009077 0.000664 0.013569 0.000235 0.005998 0.014643 0.000531
0.008561 0.081441 0.011834 0.004114 0.013548 0.327641 0.006173 0.003775 0.000604 0.004265 0.003410 0.002732 0.014616 0.034346 0.090900 0.030676 0.009949 0.008531 0.005522 0.003889 0.004309 0.005375 0.001964 0.002927 0.004323 0.006008 0.008029 0.010292 0.002646 0.028586 0.027948 0.002279 0.002106 0.092594 0.059086 0.058743 0.022299 0.009312 0.005215 0.003501 0.012246 0.004582 0.006538 0.007958 0.007532 0.004102 0.003276 0.003376 0.008069 0.002957
0.000050 0.016981 0.002497 0.000923 0.001151 0.065994 0.000119 0.006773 0.003346 0.004072 0.001096 0.005441 0.031617 0.018439 0.159191 0.007996 0.007334 0.007821 0.008056 0.002680 0.006959 0.001676 0.004729 0.002511 0.006511 0.008943 0.005879 0.001094 0.006142 0.026505 0.005761 0.009165 0.043234 0.282253 0.016569 0.064900 0.011921 0.002186 0.000103 0.011778 0.014024 0.003167 0.010602 0.004351 0.002409 0.009016 0.012142 0.003376 0.000781 0.008370
0.000416 0.014741 0.003647 0.003212 0.002900 0.073643 0.015369 0.001707 0.009583 0.006560 0.002381 0.000904 0.005871 0.013849 0.026954 0.027877 0.010462 0.003579 0.003335 0.006573 0.000662 0.005005 0.010148 0.006425 0.003327 0.002753 0.002895 0.007900 0.013926 0.034624 0.012092 0.016100 0.006807 0.286442 0.011814 0.001139 0.004888 0.002523 0.011800 0.013477 0.009273 0.003898 0.003410 0.009128 0.021005 0.006048 0.009996 0.004483 0.015335 0.012911
0.033773 0.018521 0.003443 0.001212 0.000575 0.020251 0.000200 0.002154 0.005328 0.000726 0.008428 0.001452 0.021910 0.021348 0.288639 0.030674 0.014661 0.008913 0.005052 0.005533 0.003466 0.006791 0.002716 0.001472 0.002698 0.003585 0.000467 0.029584 0.022097 0.013904 0.018645 0.033548 0.009754 0.116052 0.239480 0.016193 0.000120 0.015409 0.014349 0.011233 0.001396 0.001154 0.004643 0.004816 0.005356 0.033197 0.011121 0.029298 0.008532 0.004618
0.013093 0.052525 0.012375 0.003838 0.008794 0.004465 0.009641 0.007160 0.003655 0.002691 0.004470 0.027398 0.030577 0.047132 0.436918 0.004547 0.001750 0.008236 0.004689 0.003818 0.005308 0.003086 0.004950 0.001396 0.002383 0.005024 0.000808 0.047515 0.011696 0.029834 0.021133 0.098037 0.045199 0.077499 0.219342 0.007567 0.016421 0.014832 0.011469 0.004002 0.007813 0.005479 0.008461 0.004063 0.004748 0.000828 0.012263 0.004453 0.002454 0.044159
0.017870 0.014747 0.098383 0.001266 0.004728 0.037131 0.009035 0.005511 0.001396 0.005917 0.013345 0.019323 0.002319 0.005401 0.294119 0.000611 0.004902 0.008315 0.006020 0.001437 0.003300 0.004040 0.003654 0.005567 0.006398 0.001035 0.013469 0.020843 0.005053 0.001335 0.003637 0.028629 0.378790 0.023721 0.082627 0.032416 0.019341 0.010437 0.002536 0.007681 0.001461 0.004496 0.009181 0.005481 0.000746 0.006599 0.001792 0.007959 0.024796 0.002922
0.005573 0.002588 0.019739 0.002795 0.006935 0.031617 0.012894 0.006707 0.010877 0.030767 0.054289 0.003362 0.022415 0.019060 0.022825 0.026019 0.013629 0.003402 0.005816 0.007458 0.003609 0.002387 0.009827 0.003335 0.011376 0.039341 0.008978 0.010588 0.016280 0.005093 0.054743 0.016527 0.025292 0.025939 0.077527 0.020577 0.005515 0.000333 0.006881 0.011975 0.009916 0.014865 0.006053 0.005799 0.005515 0.017847 0.005026 0.013260 0.000100 0.000042
0.000986 0.001340 0.009521 0.000600 0.016708 0.008687 0.001155 0.002518 0.005952 0.003863 0.001334 0.009679 0.000931 0.034092 0.078380 0.021638 0.010291 0.011712 0.000032 0.001162 0.000900 0.008759 0.004156 0.008268 0.010379 0.015334 0.027020 0.012964 0.007851 0.004539 0.033972 0.054521 0.025909 0.005108 0.012295 0.001663 0.000927 0.005722 0.010931 0.011429 0.021811 0.001406 0.032334 0.002453 0.017442 0.002277 0.010423 0.007353 0.009575 0.005555
0.011411 0.018398 0.006991 0.001201 0.003258 0.005473 0.135643 0.005177 0.044002 0.065885 0.044461 0.003655 0.002280 0.015369 0.015285 0.010362 0.008076 0.000628 0.009562 0.004189 0.006669 0.005253 0.001573 0.005507 0.003350 0.002473 0.004467 0.007898 0.004723 0.032545 0.023792 0.369506 0.052077 0.259937 0.016928 0.005780 0.001844 0.010945 0.016854 0.008064 0.000292 0.020721 0.008695 0.005886 0.011605 0.002477 0.048673 0.011358 0.001750 0.005755
0.012578 0.001347 0.168260 0.002624 0.006583 0.004424 0.045189 0.000321 0.002891 0.002951 0.011635 0.000922 0.004561 0.010532 0.082593 0.007245 0.004109 0.006620 0.001074 0.005714 0.002676 0.007713 0.009150 0.016266 0.026953 0.033046 0.007111 0.022720 0.014041 0.130866 0.033985 0.035739 0.045750 0.228850 0.004164 0.007889 0.008875 0.009236 0.003460 0.007647 0.010343 0.002575 0.013883 0.000844 0.001889 0.005229 0.013821 0.007871 0.003384 0.007092
0.000876 0.009540 0.023606 0.005877 0.000866 0.007320 0.012831 0.020361 0.014635 0.008213 0.003807 0.024079 0.018688 0.029242 0.019473 0.013564 0.010809 0.009278 0.003284 0.001966 0.000947 0.001710 0.008104 0.001844 0.000469 0.013119 0.005740 0.017936 0.014825 0.037217 0.064859 0.026398 0.005115 0.040304 0.024911 0.013942 0.018717 0.003632 0.003783 0.000906 0.005540 0.004902 0.004309 0.002569 0.008799 0.005542 0.004834 0.005457 0.029262 0.005004
0.005364 0.014574 0.010815 0.004577 0.013273 0.007686 0.000561 0.006454 0.002239 0.005669 0.004087 0.003241 0.008845 0.037258 0.020740 0.004243 0.003615 0.003450 0.007025 0.003687 0.008140 0.008982 0.007659 0.003648 0.012383 0.007593 0.007960 0.000360 0.026443 0.007886 0.224760 0.025396 0.050787 0.072991 0.023534 0.026214 0.001016 0.001513 0.004864 0.009555 0.001224 0.029421 0.006734 0.001412 0.013214 0.001816 0.007240 0.018868 0.012802 0.004356
0.011537 0.023951 0.003418 0.007395 0.023429 0.004661 0.028633 0.008109 0.001346 0.000987 0.001782 0.000592 0.003642 0.018776 0.023405 0.025194 0.014989 0.013237 0.006525 0.009447 0.007155 0.009665 0.048860 0.012488 0.001964 0.004485 0.008009 0.013048 0.051134 0.027652 0.146553 0.000481 0.049824 0.029564 0.010514 0.006220 0.021125 0.003793 0.044075 0.009555 0.004807 0.004418 0.004469 0.046358 0.003582 0.003753 0.008004 0.010551 0.004023 0.005784
0.009789 0.026161 0.059329 0.013573 0.000538 0.010669 0.000263 0.026321 0.012669 0.006601 0.000572 0.001799 0.001887 0.037804 0.036373 0.006581 0.004643 0.000032 0.002047 0.011343 0.031969 0.009139 0.007983 0.001142 0.027362 0.004291 0.003492 0.017192 0.010967 0.033266 0.028570 0.038722 0.306282 0.011379 0.009066 0.009799 0.006753 0.018801 0.003887 0.011199 0.001156 0.003338 0.000414 0.008222 0.002835 0.002074 0.017698 0.010268 0.001873 0.008900
0.000665 0.073358 0.003199 0.013830 0.000513 0.088663 0.013203 0.003032 0.002070 0.001685 0.008074 0.012450 0.007857 0.043793 0.019599 0.004371 0.005993 0.002897 0.002569 0.010109 0.014858 0.008558 0.028391 0.000293 0.000666 0.001769 0.002523 0.131997 0.021564 0.095320 0.000015 0.051797 0.181182 0.024151 0.016747 0.009406 0.005775 0.005493 0.001998 0.004665 0.008144 0.003121 0.015976 0.002038 0.001450 0.034818 0.006761 0.003542 0.007968 0.011445
0.010398 0.270493 0.005091 0.008276 0.007963 0.022560 0.026367 0.010987 0.000296 0.004338 0.022040 0.030346 0.019775 0.071357 0.033016 0.017448 0.018855 0.007921 0.004890 0.015411 0.043317 0.009874 0.000339 0.009434 0.001072 0.002476 0.010437 0.038005 0.030185 0.219910 0.014238 0.029626 0.036143 0.006197 0.004952 0.003273 0.005379 0.002131 0.037930 0.006253 0.007996 0.022735 0.010425 0.001395 0.010878 0.003897 0.003517 0.009101 0.005900 0.028252
0.010068 0.008152 0.025871 0.022837 0.002476 0.002458 0.049567 0.005843 0.008498 0.003661 0.004847 0.003688 0.052709 0.112742 0.012859 0.003077 0.010044 0.000827 0.060337 0.003888 0.006726 0.021178 0.000504 0.012331 0.002774 0.005159 0.008843 0.001609 0.003964 0.073580 0.019760 0.043407 0.030473 0.000615 0.000354 0.011531 0.000869 0.022263 0.006148 0.000749 0.047788 0.001924 0.009231 0.009836 0.001020 0.005937 0.004441 0.001270 0.020419 0.000310
0.106256 0.012762 0.028128 0.038392 0.000052 0.011340 0.050761 0.007144 0.000151 0.006416 0.002591 0.001160 0.006550 0.355904 0.032577 0.018067 0.006243 0.010884 0.004347 0.005305 0.004204 0.000598 0.017332 0.001789 0.011089 0.014326 0.081060 0.018147 0.021752 0.024137 0.007328 0.172823 0.042956 0.015074 0.023351 0.006571 0.002901 0.004405 0.000819 0.004233 0.002124 0.005617 0.002979 0.021075 0.007921 0.000138 0.007156 0.015706 0.011145 0.007883
0.024477 0.000485 0.009224 0.036251 0.006418 0.008877 0.070036 0.018654 0.008413 0.006272 0.004681 0.014596 0.006471 0.328822 0.067569 0.009677 0.002430 0.001629 0.014398 0.003295 0.001376 0.003723 0.008932 0.000907 0.004532 0.003425 0.000654 0.033951 0.212017 0.001521 0.022639 0.305310 0.015227 0.038646 0.000604 0.010744 0.011889 0.011383 0.006034 0.006181 0.002054 0.005393 0.007512 0.007047 0.008884 0.002272 0.009915 0.018442 0.007603 0.006911
0.003586 0.003833 0.021684 0.013458 0.006381 0.039339 0.354243 0.007317 0.000292 0.004273 0.000878 0.011492 0.010905 0.066938 0.053079 0.009206 0.049392 0.006238 0.010958 0.010648 0.002109 0.006693 0.001201 0.013966 0.013359 0.102277 0.005434 0.029680 0.076328 0.023114 0.009713 0.056659 0.012887 0.014207 0.010551 0.009086 0.005031 0.005272 0.020689 0.004553 0.002380 0.005128 0.000481 0.004125 0.002286 0.007897 0.001459 0.003626 0.008324 0.010650
